#=====================================================
# File created:        Sun-10-Mar-2024-at-08-45-51AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        15.346923
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00602    0.4125   -1244.0130  0.7519 
   00603    0.4400   -1229.3258  0.7412 
   00604    0.3925   -1247.4160  0.7498 
   00605    0.3950   -1258.4253  0.7354 
   00606    0.4050   -1243.7104  0.7305 
   00607    0.3750   -1276.7806  0.7355 
   00608    0.3925   -1250.8482  0.7279 
   00609    0.4225   -1238.0480  0.7327 
   00610    0.4225   -1256.5026  0.7492 
   00611    0.3775   -1258.9553  0.7616 
   00612    0.4200   -1262.9000  0.7590 
   00613    0.3850   -1262.8600  0.7626 
   00614    0.3825   -1292.2517  0.7651 
   00615    0.3725   -1308.6201  0.7705 
   00616    0.4175   -1311.3403  0.7812 
   00617    0.4000   -1307.4428  0.7826 
   00618    0.3825   -1310.1690  0.7805 
   00619    0.4075   -1305.8124  0.7785 
   00620    0.3525   -1304.3746  0.7845 
   00621    0.3675   -1324.5778  0.7909 
   00622    0.3825   -1297.2907  0.7810 
   00623    0.4400   -1276.3695  0.7826 
   00624    0.4025   -1249.3717  0.7701 
   00625    0.4075   -1258.9104  0.7740 
   00626    0.4450   -1249.4195  0.7716 
   00627    0.4175   -1247.0872  0.7639 
   00628    0.4200   -1256.8184  0.7647 
   00629    0.4100   -1267.4779  0.7515 
   00630    0.3575   -1267.2021  0.7623 
   00631    0.3925   -1255.4268  0.7457 
   00632    0.4475   -1274.0537  0.7392 
   00633    0.4000   -1269.1311  0.7492 
   00634    0.4175   -1277.0315  0.7457 
   00635    0.3450   -1286.2744  0.7407 
   00636    0.4275   -1280.3775  0.7511 
   00637    0.4225   -1274.8820  0.7486 
   00638    0.4175   -1285.8763  0.7565 
   00639    0.3775   -1281.7148  0.7507 
   00640    0.4350   -1284.7343  0.7524 
   00641    0.3900   -1282.6057  0.7562 
   00642    0.3975   -1296.8435  0.7666 
   00643    0.3850   -1295.9318  0.7667 
   00644    0.3825   -1290.8705  0.7786 
   00645    0.3950   -1276.2863  0.7693 
   00646    0.3975   -1291.0712  0.7809 
   00647    0.3775   -1292.8488  0.7879 
   00648    0.3625   -1306.4223  0.7929 
   00649    0.4050   -1303.5089  0.7861 
   00650    0.4250   -1321.1215  0.7920 
   00651    0.3750   -1325.3080  0.7943 
   00652    0.3900   -1308.4384  0.7998 
   00653    0.3775   -1299.4009  0.7962 
   00654    0.4000   -1291.4683  0.8029 
   00655    0.3725   -1320.3522  0.8078 
   00656    0.3775   -1327.6686  0.8193 
   00657    0.3850   -1336.2506  0.8152 
   00658    0.3650   -1350.4762  0.8237 
   00659    0.4225   -1337.1579  0.8060 
   00660    0.3750   -1319.2002  0.7959 
   00661    0.4225   -1319.8203  0.8095 
   00662    0.3600   -1310.2017  0.8043 
   00663    0.4525   -1291.2186  0.7998 
   00664    0.4400   -1297.8722  0.8024 
   00665    0.3975   -1301.5453  0.8020 
   00666    0.4000   -1292.5706  0.8097 
   00667    0.4025   -1305.5816  0.8276 
   00668    0.3950   -1301.9277  0.8211 
   00669    0.4200   -1321.2466  0.8307 
   00670    0.3850   -1329.3998  0.8335 
   00671    0.3825   -1297.9610  0.8218 
   00672    0.3750   -1293.5119  0.8214 
   00673    0.3525   -1310.5931  0.8218 
   00674    0.3900   -1302.6949  0.8195 
   00675    0.3775   -1293.1418  0.8177 
   00676    0.4425   -1298.7103  0.8218 
   00677    0.4200   -1295.8005  0.8186 
   00678    0.4025   -1324.5438  0.8235 
   00679    0.4000   -1306.2949  0.8066 
   00680    0.4225   -1303.2598  0.8085 
   00681    0.3700   -1300.4530  0.8036 
   00682    0.3625   -1302.5325  0.8039 
   00683    0.4075   -1320.1900  0.8052 
   00684    0.4050   -1317.8444  0.8036 
   00685    0.4100   -1325.0162  0.8073 
   00686    0.3625   -1313.9840  0.8009 
   00687    0.4075   -1311.2773  0.7957 
   00688    0.3775   -1315.1437  0.7938 
   00689    0.4175   -1312.0115  0.8018 
   00690    0.4000   -1295.0189  0.7955 
   00691    0.3725   -1302.2701  0.8090 
   00692    0.3775   -1272.4239  0.8013 
   00693    0.3950   -1271.0164  0.8024 
   00694    0.3900   -1259.1569  0.7931 
   00695    0.4300   -1254.3445  0.7750 
   00696    0.4250   -1245.2333  0.7739 
   00697    0.4150   -1246.8696  0.7776 
   00698    0.3825   -1246.9007  0.7768 
   00699    0.4100   -1238.5873  0.7657 
   00700    0.4525   -1252.8494  0.7759 
   00701    0.3850   -1226.5016  0.7622 
   00702    0.4225   -1229.5779  0.7698 
   00703    0.4025   -1252.4865  0.7889 
   00704    0.4125   -1284.3374  0.7952 
   00705    0.4475   -1286.2125  0.7845 
   00706    0.4075   -1275.1944  0.7862 
   00707    0.3950   -1267.3440  0.7849 
   00708    0.4175   -1280.5152  0.7942 
   00709    0.4000   -1261.8871  0.7859 
   00710    0.4325   -1268.4977  0.7857 
   00711    0.4300   -1277.9526  0.7947 
   00712    0.4025   -1293.1643  0.7994 
   00713    0.4350   -1294.9474  0.7979 
   00714    0.3650   -1314.1570  0.8051 
   00715    0.3550   -1296.5728  0.7986 
   00716    0.3400   -1286.3362  0.7998 
   00717    0.4300   -1287.3538  0.7941 
   00718    0.4500   -1300.3529  0.8024 
   00719    0.3800   -1311.3979  0.8069 
   00720    0.3900   -1326.0558  0.8230 
   00721    0.3825   -1335.6631  0.8269 
   00722    0.4375   -1329.0838  0.8320 
   00723    0.3500   -1317.9667  0.8224 
   00724    0.4125   -1308.3024  0.8190 
   00725    0.3900   -1299.0691  0.8141 
   00726    0.3925   -1296.0223  0.8213 
   00727    0.3925   -1274.8403  0.8145 
   00728    0.4400   -1287.2042  0.8142 
   00729    0.3900   -1289.0775  0.8007 
   00730    0.3900   -1291.7659  0.7895 
   00731    0.4200   -1272.5211  0.7769 
   00732    0.3825   -1271.7175  0.7936 
   00733    0.4000   -1276.6321  0.7806 
   00734    0.3550   -1289.6092  0.7898 
   00735    0.4050   -1274.2564  0.7884 
   00736    0.3975   -1281.4955  0.7815 
   00737    0.4525   -1245.0995  0.7669 
   00738    0.3925   -1225.7195  0.7626 
   00739    0.4275   -1226.7234  0.7548 
   00740    0.4100   -1204.3981  0.7492 
   00741    0.4325   -1239.1091  0.7563 
   00742    0.4575   -1219.5494  0.7519 
   00743    0.3950   -1245.5056  0.7495 
   00744    0.4125   -1258.8702  0.7681 
   00745    0.3925   -1276.2080  0.7692 
   00746    0.4350   -1280.9975  0.7605 
   00747    0.4075   -1278.1059  0.7639 
   00748    0.3500   -1275.2629  0.7702 
   00749    0.3975   -1270.2925  0.7823 
   00750    0.4300   -1268.3931  0.7766 
   00751    0.4000   -1269.3866  0.7862 
   00752    0.4100   -1273.9078  0.7937 
   00753    0.4075   -1252.8751  0.7858 
   00754    0.3775   -1239.2005  0.7912 
   00755    0.4175   -1276.0942  0.7970 
   00756    0.4100   -1280.9945  0.7895 
   00757    0.4075   -1279.9170  0.7961 
   00758    0.3450   -1262.7643  0.7942 
   00759    0.4125   -1263.1552  0.8082 
   00760    0.4175   -1242.0500  0.7953 
   00761    0.3700   -1249.0264  0.8008 
   00762    0.4475   -1258.9114  0.8006 
   00763    0.3950   -1268.4326  0.8076 
   00764    0.3925   -1248.9939  0.7987 
   00765    0.3950   -1262.5657  0.8044 
   00766    0.3725   -1270.0721  0.8063 
   00767    0.3875   -1268.6402  0.8219 
   00768    0.4475   -1251.0593  0.8144 
   00769    0.4000   -1272.9930  0.8251 
   00770    0.4025   -1279.9162  0.8169 
   00771    0.3750   -1296.4910  0.8224 
   00772    0.4200   -1284.3313  0.8210 
   00773    0.4325   -1291.9859  0.8254 
   00774    0.3825   -1300.5281  0.8337 
   00775    0.3900   -1287.6583  0.8382 
   00776    0.3650   -1283.5985  0.8394 
   00777    0.3550   -1296.9609  0.8352 
   00778    0.3875   -1281.2477  0.8317 
   00779    0.3725   -1299.0288  0.8326 
   00780    0.4125   -1327.0595  0.8406 
   00781    0.3600   -1330.1887  0.8416 
   00782    0.3975   -1334.7606  0.8423 
   00783    0.4100   -1311.6626  0.8373 
   00784    0.3475   -1308.5198  0.8338 
   00785    0.4250   -1304.1326  0.8286 
   00786    0.4000   -1283.9326  0.8112 
   00787    0.4225   -1289.3301  0.8184 
   00788    0.3875   -1300.1123  0.8112 
   00789    0.4100   -1271.7902  0.8029 
   00790    0.4275   -1279.6830  0.8275 
   00791    0.4075   -1283.5259  0.8330 
   00792    0.3925   -1284.8529  0.8430 
   00793    0.3925   -1293.7177  0.8440 
   00794    0.4200   -1306.4134  0.8524 
   00795    0.4025   -1312.7638  0.8550 
   00796    0.4100   -1299.8102  0.8491 
   00797    0.3750   -1292.6162  0.8412 
   00798    0.3500   -1311.2279  0.8448 
   00799    0.4250   -1311.4277  0.8413 
   00800    0.4100   -1292.9530  0.8354 
   00801    0.4050   -1269.4473  0.8206 
   00802    0.3825   -1266.2880  0.8217 
   00803    0.3775   -1285.0856  0.8340 
   00804    0.3925   -1297.7389  0.8461 
   00805    0.4400   -1291.8788  0.8402 
   00806    0.3725   -1289.1379  0.8380 
   00807    0.4075   -1299.0872  0.8395 
   00808    0.3700   -1309.4742  0.8385 
   00809    0.3500   -1303.0502  0.8407 
   00810    0.3775   -1313.0126  0.8536 
   00811    0.3975   -1320.7170  0.8492 
   00812    0.3750   -1317.6206  0.8574 
   00813    0.4050   -1294.4301  0.8433 
   00814    0.4175   -1312.3257  0.8523 
   00815    0.3475   -1310.3294  0.8416 
   00816    0.3550   -1302.0576  0.8321 
   00817    0.4375   -1280.5358  0.8129 
   00818    0.4075   -1280.7360  0.8100 
   00819    0.3675   -1289.9603  0.8219 
   00820    0.3775   -1304.3824  0.8237 
   00821    0.3325   -1291.0161  0.8135 
   00822    0.4000   -1286.4040  0.8208 
   00823    0.4025   -1313.6522  0.8356 
   00824    0.4275   -1303.9569  0.8346 
   00825    0.4075   -1307.1724  0.8285 
   00826    0.4175   -1308.3911  0.8197 
   00827    0.4375   -1305.2368  0.8187 
   00828    0.3675   -1315.3764  0.8198 
   00829    0.4150   -1284.4959  0.8087 
   00830    0.4225   -1291.8343  0.8218 
   00831    0.4100   -1322.1549  0.8310 
   00832    0.3875   -1331.2277  0.8487 
   00833    0.3900   -1326.0435  0.8364 
   00834    0.3875   -1309.4259  0.8230 
   00835    0.4150   -1320.3836  0.8309 
   00836    0.3750   -1298.6391  0.8225 
   00837    0.4275   -1291.8967  0.8261 
   00838    0.3650   -1309.4287  0.8300 
   00839    0.3875   -1316.3513  0.8264 
   00840    0.3675   -1306.8744  0.8253 
   00841    0.4075   -1355.1759  0.8429 
   00842    0.3750   -1338.6166  0.8379 
   00843    0.3825   -1313.1551  0.8312 
   00844    0.3600   -1298.8307  0.8233 
   00845    0.3925   -1280.2433  0.8272 
   00846    0.3775   -1291.4408  0.8299 
   00847    0.4100   -1291.8031  0.8227 
   00848    0.3675   -1299.5601  0.8293 
   00849    0.4225   -1297.7226  0.8288 
   00850    0.4175   -1281.3657  0.8212 
   00851    0.4250   -1282.3249  0.8347 
   00852    0.3675   -1265.2689  0.8262 
   00853    0.3900   -1296.1655  0.8379 
   00854    0.3750   -1300.6863  0.8309 
   00855    0.4100   -1304.8550  0.8305 
   00856    0.3950   -1315.6116  0.8387 
   00857    0.4250   -1309.8347  0.8298 
   00858    0.3925   -1294.0951  0.8264 
   00859    0.3675   -1296.6128  0.8281 
   00860    0.4075   -1295.0767  0.8102 
   00861    0.3900   -1266.8979  0.7932 
   00862    0.3700   -1259.5606  0.7922 
   00863    0.3800   -1275.6850  0.8034 
   00864    0.4525   -1260.4930  0.8059 
   00865    0.3650   -1272.9562  0.7884 
   00866    0.3900   -1261.4376  0.7925 
   00867    0.4000   -1276.1768  0.7952 
   00868    0.3850   -1283.3370  0.8068 
   00869    0.3625   -1287.3505  0.8048 
   00870    0.4000   -1294.4262  0.8237 
   00871    0.4225   -1282.9913  0.8294 
   00872    0.3775   -1295.1075  0.8302 
   00873    0.4150   -1294.7761  0.8381 
   00874    0.4200   -1295.7636  0.8348 
   00875    0.4325   -1294.6902  0.8165 
   00876    0.3650   -1278.9790  0.7954 
   00877    0.4250   -1272.2120  0.8186 
   00878    0.3800   -1301.2481  0.8270 
   00879    0.3600   -1284.0667  0.8156 
   00880    0.4225   -1292.5693  0.8118 
   00881    0.4025   -1276.7861  0.8015 
   00882    0.4050   -1276.5216  0.8057 
   00883    0.3975   -1283.7678  0.8155 
   00884    0.3925   -1286.0360  0.8036 
   00885    0.4000   -1293.3515  0.7960 
   00886    0.3475   -1314.7619  0.8062 
   00887    0.4300   -1302.4115  0.8116 
   00888    0.4125   -1290.6840  0.8112 
   00889    0.3900   -1284.3957  0.8215 
   00890    0.4125   -1275.7811  0.8219 
   00891    0.4275   -1264.3398  0.8127 
   00892    0.4000   -1259.9277  0.8227 
   00893    0.3975   -1270.4208  0.8181 
   00894    0.3950   -1286.9602  0.8240 
   00895    0.3725   -1260.7391  0.8255 
   00896    0.3900   -1237.4138  0.8088 
   00897    0.4150   -1213.8946  0.7945 
   00898    0.3925   -1240.1090  0.8004 
   00899    0.3900   -1245.5426  0.8007 
   00900    0.4225   -1252.2263  0.7963 
   00901    0.4450   -1247.2336  0.7989 
   00902    0.4275   -1266.5012  0.8109 
   00903    0.3725   -1279.4353  0.8113 
   00904    0.3900   -1272.7804  0.8150 
   00905    0.4400   -1292.9100  0.8253 
   00906    0.3425   -1272.0007  0.8149 
   00907    0.4025   -1285.9357  0.8307 
   00908    0.4425   -1279.5362  0.8324 
   00909    0.3600   -1292.4945  0.8333 
   00910    0.4025   -1279.4292  0.8172 
   00911    0.3725   -1297.3425  0.8104 
   00912    0.4050   -1283.3906  0.8042 
   00913    0.3600   -1281.7616  0.8128 
   00914    0.4000   -1247.3174  0.7922 
   00915    0.4400   -1263.1796  0.8021 
   00916    0.4225   -1264.7505  0.8017 
   00917    0.3750   -1286.3022  0.8088 
   00918    0.3625   -1295.8911  0.8187 
   00919    0.4300   -1276.2422  0.8145 
   00920    0.3700   -1243.8870  0.8039 
   00921    0.4000   -1238.9393  0.7979 
   00922    0.3725   -1278.6089  0.7945 
   00923    0.4350   -1287.7090  0.7972 
   00924    0.3850   -1280.2064  0.8011 
   00925    0.4100   -1294.3197  0.8034 
   00926    0.3875   -1300.9572  0.7968 
   00927    0.4275   -1294.6201  0.7869 
   00928    0.3900   -1292.7580  0.7799 
   00929    0.3875   -1283.6571  0.7876 
   00930    0.3875   -1302.6180  0.7885 
   00931    0.4075   -1269.3823  0.7842 
   00932    0.4075   -1260.2289  0.7858 
   00933    0.4175   -1266.9926  0.7733 
   00934    0.3950   -1282.3837  0.7805 
   00935    0.4125   -1302.2442  0.7782 
   00936    0.4075   -1306.2959  0.7819 
   00937    0.3950   -1321.8106  0.7774 
   00938    0.4150   -1302.5787  0.7632 
   00939    0.4150   -1294.9907  0.7811 
   00940    0.4175   -1304.8125  0.7887 
   00941    0.4175   -1294.6366  0.7761 
   00942    0.3900   -1294.9767  0.7767 
   00943    0.3525   -1297.9320  0.7599 
   00944    0.3975   -1274.3716  0.7600 
   00945    0.4100   -1275.6752  0.7722 
   00946    0.4125   -1274.3770  0.7690 
   00947    0.4050   -1269.5553  0.7686 
   00948    0.4050   -1286.2534  0.7751 
   00949    0.4175   -1305.0592  0.7847 
   00950    0.3825   -1289.6529  0.7876 
   00951    0.4250   -1251.4167  0.7798 
   00952    0.3850   -1260.4879  0.7900 
   00953    0.4125   -1284.5804  0.8001 
   00954    0.3725   -1270.2283  0.8004 
   00955    0.4525   -1273.1326  0.7988 
   00956    0.4350   -1263.6267  0.7951 
   00957    0.4000   -1267.6845  0.7911 
   00958    0.4000   -1281.9213  0.7906 
   00959    0.3500   -1279.7695  0.7924 
   00960    0.4375   -1258.0780  0.7912 
   00961    0.4225   -1266.8894  0.7886 
   00962    0.3825   -1292.0206  0.7934 
   00963    0.4150   -1294.4673  0.7958 
   00964    0.4050   -1291.7086  0.7864 
   00965    0.3425   -1278.8120  0.7854 
   00966    0.4425   -1277.3060  0.7950 
   00967    0.3575   -1267.4588  0.8023 
   00968    0.4075   -1295.4905  0.8141 
   00969    0.4200   -1278.8352  0.8184 
   00970    0.3575   -1301.1916  0.8287 
   00971    0.4100   -1295.0251  0.8191 
   00972    0.3750   -1282.9656  0.8160 
   00973    0.3950   -1272.7226  0.7974 
   00974    0.3725   -1289.9651  0.7919 
   00975    0.4075   -1264.3700  0.7880 
   00976    0.3425   -1248.4410  0.7731 
   00977    0.4200   -1276.7001  0.7882 
   00978    0.3600   -1285.2554  0.7791 
   00979    0.4450   -1296.5265  0.7705 
   00980    0.3975   -1292.6566  0.7663 
   00981    0.3675   -1281.6164  0.7536 
   00982    0.4025   -1267.6120  0.7501 
   00983    0.3950   -1254.5010  0.7382 
   00984    0.4675   -1239.6605  0.7368 
   00985    0.4350   -1235.8857  0.7425 
   00986    0.3850   -1264.1383  0.7543 
   00987    0.3875   -1231.6841  0.7549 
   00988    0.4050   -1231.4739  0.7564 
   00989    0.4350   -1241.6007  0.7493 
   00990    0.3875   -1258.6070  0.7584 
   00991    0.3925   -1279.8291  0.7560 
   00992    0.3875   -1273.6401  0.7482 
   00993    0.3725   -1301.0629  0.7718 
   00994    0.4000   -1290.0717  0.7608 
   00995    0.4325   -1298.6570  0.7718 
   00996    0.3650   -1303.5574  0.7654 
   00997    0.3650   -1278.5353  0.7705 
   00998    0.4250   -1290.2318  0.7799 
   00999    0.3900   -1288.0023  0.7764 
   01000    0.3475   -1272.0112  0.7624 
